Endereco Completo;Bairro;Ano de Construcao (Unidade);Area Terreno Total;Area Construida Adquirida;Area Adquirida (Unidades Somadas);Padrao Acabamento (Unidade);Fracao Ideal Adquirida;Tipo Construtivo Preponderante;Descrição Tipo Ocupacao (Unidade);Valor Base Calculo;Zona Uso ITBI;Data Inclusao Transacao
RUA PADRE ARGEMIRO MOREIRA 11567 - APT 203 BLOCO 6 - MARIA TERESA - 31998-250 - BELO HORIZONTE - MG;MARIA TERESA;2021;8643,4;53,23;53,23;P3;0,008274;AP;RESIDENCIAL;171500;ZAR2;17/11/2021
RUA PADRE ARGEMIRO MOREIRA 11567 - APT 202 BLOCO 4 - MARIA TERESA - 31998-250 - BELO HORIZONTE - MG;MARIA TERESA;2021;8643,4;53,23;53,23;P3;0,008274;AP;RESIDENCIAL;171500;ZAR2;17/11/2021
RUA PADRE ARGEMIRO MOREIRA 11567 - APT 103 BLOCO 2 - MARIA TERESA - 31998-250 - BELO HORIZONTE - MG;MARIA TERESA;2021;8643,4;55,13;55,13;P3;0,008569;AP;RESIDENCIAL;177000;ZAR2;17/11/2021
RUA PADRE ARGEMIRO MOREIRA 11567 - APT 402 BLOCO 2 - MARIA TERESA - 31998-250 - BELO HORIZONTE - MG;MARIA TERESA;2021;8643,4;53,23;53,23;P3;0,008274;AP;RESIDENCIAL;171500;ZAR2;17/11/2021
RUA PADRE ARGEMIRO MOREIRA 11567 - APT 104 BLOCO 5 - MARIA TERESA - 31998-250 - BELO HORIZONTE - MG;MARIA TERESA;2021;8643,4;55,13;55,13;P3;0,008569;AP;RESIDENCIAL;177000;ZAR2;17/11/2021
RUA LUIZ RODRIGUES ARAUJO 419 - CEU AZUL - 31580-540 - BELO HORIZONTE - MG;CEU AZUL;1991;247,5;174;174;P1;1;CA;RESIDENCIAL;279404,1;ZAR2;17/11/2021
RUA PADRE ARGEMIRO MOREIRA 11567 - APT 502 BLOCO 2 - MARIA TERESA - 31998-250 - BELO HORIZONTE - MG;MARIA TERESA;2021;8643,4;53,23;53,23;P3;0,008274;AP;RESIDENCIAL;171500;ZAR2;17/11/2021
RUA PADRE ARGEMIRO MOREIRA 11567 - APT 103 BLOCO 5 - MARIA TERESA - 31998-250 - BELO HORIZONTE - MG;MARIA TERESA;2021;8643,4;55,13;55,13;P3;0,008569;AP;RESIDENCIAL;177000;ZAR2;17/11/2021
RUA NUNES VIEIRA 436 - APT 104 BLOCO C - SANTO ANTONIO - 30350-120 - BELO HORIZONTE - MG;SANTO ANTONIO;1978;2812;114,64;114,64;P3;0,008197;AP;RESIDENCIAL;470000;ZA;17/11/2021
RUA SILVA ALVARENGA 200 - APT 402 - SAO GERALDO - 31050-640 - BELO HORIZONTE - MG;SAO GERALDO;2019;951,77;78,86;78,86;P3;0,05858;AP;RESIDENCIAL;320000;ZAP;17/11/2021
RUA TEIXEIRA MENDES 25 - APT 601 - CIDADE JARDIM - 30380-170 - BELO HORIZONTE - MG;CIDADE JARDIM;1977;1193;185,9;185,9;P3;0,02582;AP;RESIDENCIAL;1470000;ZA;17/11/2021
RUA DOUTOR GERALDO ZOLA MESQUITA 233 - OURO PRETO - 31310-110 - BELO HORIZONTE - MG;OURO PRETO;2007;300;156,79;156,79;P3;1;CA;RESIDENCIAL;550000;ZAR1;17/11/2021
RUA MATIPO 230 - APT 301 - SANTO ANTONIO - 30350-210 - BELO HORIZONTE - MG;SANTO ANTONIO;1989;848;211,05;211,05;P3;0,07178;AP;RESIDENCIAL;685000;ZA;17/11/2021
RUA DAVID RABELO 685 - INCONFIDENCIA - 30820-363 - BELO HORIZONTE - MG;INCONFIDENCIA;1992;360;35;35;P1;0,148936;LJ;NAO RESIDENCIAL;69921,04;ZAR2;17/11/2021
RUA DAVID RABELO 685 - INCONFIDENCIA - 30820-363 - BELO HORIZONTE - MG;INCONFIDENCIA;1992;360;200;264;P3;0,851064;BA;RESIDENCIAL;304652,96;ZAR2;17/11/2021
RUA PAULO NUNES VIEIRA 125 - APT 202 - CIDADE NOVA - 31170-050 - BELO HORIZONTE - MG;CIDADE NOVA;1979;360;130;130;P3;0,166666;AP;RESIDENCIAL;360000;ZA;17/11/2021
RUA SAO LAZARO 871 - APT 301 - SAGRADA FAMILIA - 31035-580 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2008;400;83,42;83,42;P3;0,07054;AP;RESIDENCIAL;315000;ZAP;17/11/2021
RUA JOSE CLAUDIO REZENDE 350 - APT 303 - ESTORIL - 30494-230 - BELO HORIZONTE - MG;ESTORIL;1996;640,87;92,05;92,05;P3;0,083333;AP;RESIDENCIAL;315000;ZAR2;17/11/2021
RUA FIDELIS MARTINS 34 - APT 402 - BURITIS - 30575-090 - BELO HORIZONTE - MG;BURITIS;2014;2260;298,86;597,72;P4;0,03022;AP;RESIDENCIAL;1445000;ZAR2;17/11/2021
RUA STELLA HANRIOT 420 - APT 612 BLOCO 3 - BURITIS - 30575-120 - BELO HORIZONTE - MG;BURITIS;2008;7991;140,13;140,13;P4;0,006998;AP;RESIDENCIAL;520000;ZAR2;17/11/2021
ALA GUILHERME HENRIQUE DANIEL 17 - APT 202 - SERRA - 30220-200 - BELO HORIZONTE - MG;SERRA;1975;783;140,33;140,33;P3;0,083333;AP;RESIDENCIAL;430000;ZA;17/11/2021
RUA PAULO EMILIO PINTO 237 - CEU AZUL - 31580-060 - BELO HORIZONTE - MG;CEU AZUL;1991;360;66;66;P1;1;CA;RESIDENCIAL;231219;ZAR2;17/11/2021
RUA ARISTOTELES CALDEIRA 317 - APT 501 - PRADO - 30411-225 - BELO HORIZONTE - MG;PRADO;2021;360;140,37;140,37;P3;0,154073;AP;RESIDENCIAL;696000;ZA;17/11/2021
RUA ABDENAGO LISBOA 40 - BLOCO 3 APT 404 - HELIOPOLIS - 31741-600 - BELO HORIZONTE - MG;HELIOPOLIS;1999;12063,71;64,97;64,97;P2;0,004465;AP;RESIDENCIAL;230000;ZAP;17/11/2021
RUA GUSTAVO LADEIRA 11 - APT 1204 BLOCO TORRE 2 - PAQUETA - 31330-572 - BELO HORIZONTE - MG;PAQUETA;2013;41420,65;71,24;71,24;P4;0,001264;AP;RESIDENCIAL;270000;ZAR2;17/11/2021
RUA PEDRO NATALICIO DE MORAIS 346 - APT 602 - BURITIS - 30575-275 - BELO HORIZONTE - MG;BURITIS;2000;1188,67;149,73;149,73;P4;0,046251;AP;RESIDENCIAL;407216,44;ZAR2;17/11/2021
RUA CASTELO DE TORDESILHAS 91 - APT 201 - CASTELO - 31330-230 - BELO HORIZONTE - MG;CASTELO;2006;420;165,33;165,33;P3;0,128324;AP;RESIDENCIAL;600000;ZAR2;17/11/2021
RUA ALSACIA 159 - APT 1304 BLOCO TORRE 2 - PADRE EUSTAQUIO - 30730-140 - BELO HORIZONTE - MG;PADRE EUSTAQUIO;2019;4387;76,1;76,1;P4;0,00672;AP;RESIDENCIAL;315000;ZA;17/11/2021
RUA ALSACIA 159 - APT 1704 BLOCO TORRE 2 - PADRE EUSTAQUIO - 30730-140 - BELO HORIZONTE - MG;PADRE EUSTAQUIO;2019;4387;76,1;76,1;P4;0,00672;AP;RESIDENCIAL;315000;ZA;17/11/2021
AVE RAJA GABAGLIA 2000 - SALA 527 PAVMTO 5° BLOCO 1 - ALPES - 30494-170 - BELO HORIZONTE - MG;ALPES;2016;24330,1;67,19;67,19;P5;0,00131;SL;NAO RESIDENCIAL;283508,21;ZAR2;18/11/2021
RUA ALAGOAS 1314 - LOJA 31 - SAVASSI - 30130-913 - BELO HORIZONTE - MG;SAVASSI;1982;2378;83,75;83,75;P4;0,00427;LJ;NAO RESIDENCIAL;392319,15;ZCBH;18/11/2021
RUA BENVINDA DE CARVALHO 277 - APT 203 - SANTO ANTONIO - 30330-180 - BELO HORIZONTE - MG;SANTO ANTONIO;1966;816;115,14;115,14;P3;0,081891;AP;RESIDENCIAL;465000;ZA;18/11/2021
RUA CAMPO BELO 312 - APT 1001 - SAO PEDRO - 30330-330 - BELO HORIZONTE - MG;SAO PEDRO;1982;755;159;159;P3;0,0378;AP;RESIDENCIAL;475000;ZA;18/11/2021
RUA CANTOR LUIZ GONZAGA 206 - APT 302 - CASTELO - 30840-340 - BELO HORIZONTE - MG;CASTELO;1999;420;130,81;130,81;P3;0,166666;AP;RESIDENCIAL;560000;ZAR2;18/11/2021
RUA CASTELO SERPA 85 - GARAGE 09 - CASTELO - 31330-170 - BELO HORIZONTE - MG;CASTELO;2020;420;11,75;11,75;P3;0,023689;VR;RESIDENCIAL;28905;ZAR2;18/11/2021
RUA DORESOPOLIS 640 - BLOCO IV APT 106 - FERNAO DIAS - 31910-442 - BELO HORIZONTE - MG;FERNAO DIAS;1999;4828;86,96;86,96;P3;0,00756;AP;RESIDENCIAL;263000;ZAP;18/11/2021
RUA DOS AGRIMENSORES 93 - ALIPIO DE MELO - 30840-140 - BELO HORIZONTE - MG;ALIPIO DE MELO;1986;282,57;164,39;164,39;P2;1;CA;RESIDENCIAL;1020000;ZAR2;18/11/2021
RUA DOS TIMBIRAS 2500 - BLOCO A APT 626 - SANTO AGOSTINHO - 30140-903 - BELO HORIZONTE - MG;SANTO AGOSTINHO;1971;15968;88,57;88,57;P3;0,001098;AP;RESIDENCIAL;190000;ZHIP;18/11/2021
RUA ENGENHEIRO ALUISIO ROCHA 90 - APT 601 - BURITIS - 30575-260 - BELO HORIZONTE - MG;BURITIS;2005;820;160,73;160,73;P4;0,064702;AP;RESIDENCIAL;700000;ZAR2;18/11/2021
RUA EZIO MARIO TERENZI 320 - APT 202 - MINASLANDIA - 31812-080 - BELO HORIZONTE - MG;MINASLANDIA;2016;360;118,63;118,63;P3;0,13362;AP;RESIDENCIAL;340000;ZAP;18/11/2021
RUA JULIO PEREIRA DA SILVA 372 - APT 202 - CIDADE NOVA - 31170-360 - BELO HORIZONTE - MG;CIDADE NOVA;1981;397;134;134;P3;0,166666;AP;RESIDENCIAL;410000;ZA;18/11/2021
RUA MARIA CECILIA 160 - BLOCO A APT 204 - SANTA TEREZINHA - 31360-230 - BELO HORIZONTE - MG;SANTA TEREZINHA;2004;1347;46,4;46,4;P2;0,04023;AP;RESIDENCIAL;152905,82;ZAP;18/11/2021
RUA MARIA MADALENA ESTEVES 206 - APT 701 BLOCO 3 - MINASLANDIA - 31812-115 - BELO HORIZONTE - MG;MINASLANDIA;2015;4132,4;79,27;79,27;P3;0,01599;AP;RESIDENCIAL;350000;ZAR2;18/11/2021
RUA MINAS NOVAS 165 - APT 1202 - CRUZEIRO - 30310-090 - BELO HORIZONTE - MG;CRUZEIRO;1996;1080;133,14;133,14;P4;0,028142;AP;RESIDENCIAL;561784,23;ZA;18/11/2021
RUA MONTE SIAO 314 - APT 7 - SERRA - 30240-050 - BELO HORIZONTE - MG;SERRA;1966;547;114,7;114,7;P2;0,102493;AP;RESIDENCIAL;320000;ZA;18/11/2021
RUA MORADA NOVA 70 - APT 2 - SION - 30310-610 - BELO HORIZONTE - MG;SION;1979;464;150;150;P3;0,1225;AP;RESIDENCIAL;950000;ZA;18/11/2021
RUA NORTE 40 - APT 304 - SANTA MONICA - 31565-320 - BELO HORIZONTE - MG;SANTA MONICA;2019;720;39,97;39,97;P3;0,048915;AP;RESIDENCIAL;220000;ZAP;18/11/2021
RUA SERGIPE 1034 - LOJA 2 - SAVASSI - 30130-174 - BELO HORIZONTE - MG;SAVASSI;1976;570;186;186;P4;0,0914;LJ;NAO RESIDENCIAL;583520;ZCBH;18/11/2021
RUA TEREZA MOTA VALADARES 685 - APT 1801 - BURITIS - 30575-160 - BELO HORIZONTE - MG;BURITIS;2014;2639;231,13;231,13;P4;0,02225;AP;RESIDENCIAL;870000;ZAR2;18/11/2021
RUA VICENZO MASI 8 - ITAPOA - 31710-620 - BELO HORIZONTE - MG;ITAPOA;1998;360;36;36;P2;0,153614;LJ;NAO RESIDENCIAL;130236,2;ZAP;18/11/2021
RUA VILA RICA 775 - BLOCO B APT 201 - PADRE EUSTAQUIO - 30730-592 - BELO HORIZONTE - MG;PADRE EUSTAQUIO;1993;1903,25;94;94;P3;0,021298;AP;RESIDENCIAL;335000;ZA;18/11/2021
RUA PANAMA 40 - SION - 30320-120 - BELO HORIZONTE - MG;SION;1977;440;275;275;P3;1;CA;RESIDENCIAL;1385312,5;ZA;18/11/2021
AVE DEPUTADO CRISTOVAM CHIARADIA 395 - APT 901 BLOCO 3 - BURITIS - 30575-815 - BELO HORIZONTE - MG;BURITIS;2012;6660;151,36;151,36;P4;0,010512;AP;RESIDENCIAL;700000;ZAR2;18/11/2021
RUA VICENZO MASI 8 - ITAPOA - 31710-620 - BELO HORIZONTE - MG;ITAPOA;1998;360;211;211;P3;0,854251;CA;RESIDENCIAL;682396,5;ZAP;18/11/2021
RUA LUIZ ZUDDIO 325 - APT 901 BLOCO 2 - MARIA VIRGINIA - 31155-550 - BELO HORIZONTE - MG;MARIA VIRGINIA;2010;5831,98;100,65;100,65;P3;0,012369;AP;RESIDENCIAL;366604,43;ZAP;18/11/2021
RUA INDUSTRIAL JOSE COSTA 769 - APT 702 - NOVA GRANADA - 30431-405 - BELO HORIZONTE - MG;NOVA GRANADA;2020;900;131,75;131,75;P4;0,05;AP;RESIDENCIAL;470347,5;ZAP;18/11/2021
RUA DOS XAVANTES 626 - APT 202 - SANTA MONICA - 31530-200 - BELO HORIZONTE - MG;SANTA MONICA;2010;480;50,23;50,23;P3;0,102039;AP;RESIDENCIAL;249999,84;ZAP;18/11/2021
RUA SANTA CATARINA 1380 - APT 505 - LOURDES - 30170-088 - BELO HORIZONTE - MG;LOURDES;1990;922;91,75;91,75;P4;0,017654;AP;RESIDENCIAL;445905;ZCBH;18/11/2021
RUA SILVIO MENICUCCI 64 - APT 503 BLOCO 1 - BURITIS - 30575-843 - BELO HORIZONTE - MG;BURITIS;2020;4136,8;76,46;76,46;P4;0,01238;AP;RESIDENCIAL;315000;ZAR2;18/11/2021
RUA DO CAFE 55 - MIRAMAR - 30644-160 - BELO HORIZONTE - MG;MIRAMAR;1976;360;205,05;205,05;P2;1;CA;RESIDENCIAL;362582,21;ZAP;18/11/2021
AVE DOUTOR CRISTIANO GUIMARAES 1389-A - PLANALTO - 31720-300 - BELO HORIZONTE - MG;PLANALTO;1989;348;37,27;37,27;P3;0,0699;LJ;NAO RESIDENCIAL;379321,01;ZAP;18/11/2021
RUA RUBENS CAPORALI RIBEIRO 533 - APT 404 BLOCO II - EDIFÍCIO NEBLINA - BURITIS - 30575-857 - BELO HORIZONTE - MG;BURITIS;2014;7449,93;123,34;123,34;P4;0,008098;AP;RESIDENCIAL;540000;ZAR2;18/11/2021
RUA ERNANI AGRICOLA 601 - APT 404 BLOCO 4 - BURITIS - 30492-040 - BELO HORIZONTE - MG;BURITIS;2009;3906;93,6;93,6;P3;0,013957;AP;RESIDENCIAL;340000;ZAR2;18/11/2021
RUA CLAUDIO GOMES DE SOUZA 252 - APT 302 - PALMARES - 31155-430 - BELO HORIZONTE - MG;PALMARES;2003;432;95,81;95,81;P3;0,09012;AP;RESIDENCIAL;350000;ZAP;18/11/2021
RUA CALIFORNIA 855 - APT 501 - SION - 30315-500 - BELO HORIZONTE - MG;SION;1998;1626,3;239,28;239,28;P4;0,039138;AP;RESIDENCIAL;1420000;ZA;18/11/2021
RUA ZILAH CORREA DE ARAUJO 96 - APT 402 - OURO PRETO - 31310-450 - BELO HORIZONTE - MG;OURO PRETO;2010;720;131,69;131,69;P4;0,08471;AP;RESIDENCIAL;581919,29;ZAR1;18/11/2021
RUA UIRAPIANA 49 - BLOCO B4 APT 301 - ALIPIO DE MELO - 30830-460 - BELO HORIZONTE - MG;ALIPIO DE MELO;1979;18220;73;73;P3;0,005535;AP;RESIDENCIAL;235000;ZAR2;18/11/2021
AVE DOUTOR CRISTIANO GUIMARAES 1389-B - PLANALTO - 31720-300 - BELO HORIZONTE - MG;PLANALTO;1989;348;63,72;63,72;P3;0,1195;LJ;NAO RESIDENCIAL;648519,87;ZAP;18/11/2021
AVE DOUTOR CRISTIANO GUIMARAES 1389-C - PLANALTO - 31720-300 - BELO HORIZONTE - MG;PLANALTO;1989;348;37,27;37,27;P3;0,0699;LJ;NAO RESIDENCIAL;379321,01;ZAP;18/11/2021
AVE DOUTOR CRISTIANO GUIMARAES 1389-D - PLANALTO - 31720-300 - BELO HORIZONTE - MG;PLANALTO;1989;348;35,94;35,94;P3;0,0674;LJ;NAO RESIDENCIAL;365784,76;ZAP;18/11/2021
RUA JAPURA 47 - APT 201 - RENASCENCA - 31130-760 - BELO HORIZONTE - MG;RENASCENCA;2016;325;162,93;162,93;P3;0,15673;AP;RESIDENCIAL;566996,4;ZAP;18/11/2021
RUA RADIALISTA CARLOS FILGUEIRAS 354 - CEU AZUL - 31545-330 - BELO HORIZONTE - MG;CEU AZUL;0;525;0;0;TE;1;LV;TERRITORIAL;301455;ZP2;18/11/2021
AVE DOUTOR CRISTIANO GUIMARAES 1389 - PLANALTO - 31720-300 - BELO HORIZONTE - MG;PLANALTO;1989;348;39,89;39,89;P3;0,0748;LJ;NAO RESIDENCIAL;405986,46;ZAP;18/11/2021
RUA DONA CELUTA MONTEIRO 140 - APT 203 - DONA CLARA - 31260-370 - BELO HORIZONTE - MG;DONA CLARA;1997;398;79,01;79,01;P3;0,132959;AP;RESIDENCIAL;228212,48;ZAP;18/11/2021
RUA FLAVITA BRETAS 29 - BLOCO I APT 501 - LUXEMBURGO - 30380-410 - BELO HORIZONTE - MG;LUXEMBURGO;1994;2059;267,72;267,72;P4;0,03992;AP;RESIDENCIAL;1111500;ZAR2;18/11/2021
AVE DOUTOR CRISTIANO GUIMARAES 1389 - PLANALTO - 31720-300 - BELO HORIZONTE - MG;PLANALTO;1989;348;59,93;59,93;P3;0,1124;LJ;NAO RESIDENCIAL;609946,58;ZAP;18/11/2021
RUA DOS TIMBIRAS 1915 - SALA 603 - LOURDES - 30140-069 - BELO HORIZONTE - MG;LOURDES;2017;1200;167,43;167,43;P5;0,02119;SL;NAO RESIDENCIAL;1001231,4;ZHIP;18/11/2021
RUA WILDE JOSE PEREIRA 10 - PLANALTO - 31720-360 - BELO HORIZONTE - MG;PLANALTO;1989;348;259,18;259,18;P3;0,4861;LJ;NAO RESIDENCIAL;2637843,32;ZAP;18/11/2021
AVE FLEMING 1113 - BLOCO 4 APT 404 - BANDEIRANTES - 31310-490 - BELO HORIZONTE - MG;BANDEIRANTES;2000;7845,96;44,17;44,17;P2;0,004292;AP;RESIDENCIAL;198000;ZP2;18/11/2021
RUA BERNARDO GUIMARAES 594 - APT 1203 - FUNCIONARIOS - 30140-086 - BELO HORIZONTE - MG;FUNCIONARIOS;2021;1290;167,13;167,13;P4;0,02178;AP;RESIDENCIAL;1430000;ZCBH;18/11/2021
RUA CEARA 1350 - APT 203 - FUNCIONARIOS - 30150-313 - BELO HORIZONTE - MG;FUNCIONARIOS;2021;1660;152,32;152,32;P5;0,015329;AP;RESIDENCIAL;1226176;ZCBH;18/11/2021
AVE CORONEL JOSE DIAS BICALHO 1236 - APT 303 - SAO LUIZ - 31275-050 - BELO HORIZONTE - MG;SAO LUIZ;1978;723;134;134;P3;0,084;AP;RESIDENCIAL;340000;ZP2;18/11/2021
RUA IGNACIO ALVES MARTINS 191 - APT 701 BLOCO 2 - BURITIS - 30575-839 - BELO HORIZONTE - MG;BURITIS;2016;4654,96;180,85;180,85;P4;0,01123;AP;RESIDENCIAL;900000;ZAR2;18/11/2021
RUA DESEMBARGADOR JOSE SATYRO 182 - APT 202 - CASTELO - 30840-490 - BELO HORIZONTE - MG;CASTELO;2000;425,7;138,48;138,48;P3;0,129008;AP;RESIDENCIAL;396371,3;ZAR2;18/11/2021
RUA DESEMBARGADOR LINCOLN PRATES 369 - APT 203 - ITAPOA - 31710-650 - BELO HORIZONTE - MG;ITAPOA;2021;360;122,6;245,2;P3;0,18191;AP;RESIDENCIAL;435000;ZAP;18/11/2021
AVE ANTONIO ABRAHAO CARAM 794 - LOJA 5 BLOCO 1 - SAO JOSE - 31275-000 - BELO HORIZONTE - MG;SAO JOSE;2008;2376;103,88;207,76;P4;0,01794;LJ;NAO RESIDENCIAL;940000;ZP2;18/11/2021
RUA ANTONIO JUSTINO 400 - APT 101 - POMPEIA - 30280-430 - BELO HORIZONTE - MG;POMPEIA;2005;350;92,9;92,9;P3;0,125;AP;RESIDENCIAL;340000;ZAP;18/11/2021
AVE ANTONIO ABRAHAO CARAM 794 - GARAGE 44 BLOCO 1 - SAO JOSE - 31275-000 - BELO HORIZONTE - MG;SAO JOSE;2009;2376;13,84;27,68;P4;0,00239;VC;NAO RESIDENCIAL;40000;ZP2;18/11/2021
AVE ANTONIO ABRAHAO CARAM 794 - GARAGE 6 BLOCO 1 - SAO JOSE - 31275-000 - BELO HORIZONTE - MG;SAO JOSE;2009;2376;2,78;5,56;P4;0,00048;VC;NAO RESIDENCIAL;25000;ZP2;18/11/2021
RUA CAMAPUAN 467 - APT 404 - ALTO BARROCA - 30431-035 - BELO HORIZONTE - MG;ALTO BARROCA;2014;1080;116,26;116,26;P4;0,03836;AP;RESIDENCIAL;430000;ZA;18/11/2021
RUA CUSTODIO DE MELO 310 - APT 102 BLOCO A - LIBERDADE - 31270-790 - BELO HORIZONTE - MG;LIBERDADE;2020;737,39;162,71;162,71;P4;0,0654;AP;RESIDENCIAL;760000;ZAP;18/11/2021
RUA JOAO ANTONIO CARDOSO 567 - APT 201 - OURO PRETO - 31310-390 - BELO HORIZONTE - MG;OURO PRETO;1989;366;89,53;89,53;P3;0,166666;AP;RESIDENCIAL;318000;ZAR2;18/11/2021
RUA ELI SEABRA FILHO 345 - APT 1902 - BURITIS - 30575-740 - BELO HORIZONTE - MG;BURITIS;2011;2100;233,23;233,23;P4;0,0288;AP;RESIDENCIAL;950000;ZAR2;18/11/2021
AVE RAJA GABAGLIA 1613 - SALA 701 - LUXEMBURGO - 30380-435 - BELO HORIZONTE - MG;LUXEMBURGO;2015;2125;456,79;456,79;P5;0,076207;SL;NAO RESIDENCIAL;2731604,2;ZAR2;18/11/2021
RUA DOUTOR MARIO MAGALHAES 212 - APT 1001 - ITAPOA - 31710-360 - BELO HORIZONTE - MG;ITAPOA;2013;1080;122,5;122,5;P4;0,0264;AP;RESIDENCIAL;405675,48;ZAP;18/11/2021
RUA ADELINA MARIA DE OLIVEIRA 149 - BLOCO 3 APT 103 - DIAMANTE - 30644-204 - BELO HORIZONTE - MG;DIAMANTE;2002;5593,48;50,14;50,14;P3;0,006867;AP;RESIDENCIAL;149186,56;ZAP;18/11/2021
RUA OLIVEIRO MARCIANO 310 - BLOCO 5 APT 402 - OLARIA - 30660-318 - BELO HORIZONTE - MG;OLARIA;2016;5493,96;51;51;P3;0,009053;AP;RESIDENCIAL;167790;ZAR2;18/11/2021
RUA ARAGUARI 525 - APT 705 - BARRO PRETO - 30190-114 - BELO HORIZONTE - MG;BARRO PRETO;1992;600;44,76;44,76;P3;0,006296;AP;RESIDENCIAL;200000;ZCBH;18/11/2021
RUA GUSTAVO LADEIRA 11 - APT 1408 BLOCO TORRE 4 - PAQUETA - 31330-572 - BELO HORIZONTE - MG;PAQUETA;2013;41420,65;71,63;71,63;P4;0,001271;AP;RESIDENCIAL;275000;ZAR2;18/11/2021
RUA CONDE DE SARZEDAS 88 - BLOCO C1 APT 102 - NOVA CACHOEIRINHA - 31250-360 - BELO HORIZONTE - MG;NOVA CACHOEIRINHA;1981;26841;54,64;54,64;P3;0,001326;AP;RESIDENCIAL;157004,52;ZAR2;18/11/2021
RUA PROFESSORA BARTIRA MOURAO 45 - APT 602 - BURITIS - 30492-025 - BELO HORIZONTE - MG;BURITIS;2010;900;148,3;148,3;P3;0,05723;AP;RESIDENCIAL;620000;ZAR2;18/11/2021
RUA TEREZA MOTA VALADARES 190 - APT 702 - BURITIS - 30575-160 - BELO HORIZONTE - MG;BURITIS;2010;2220;125,29;125,29;P4;0,0272;AP;RESIDENCIAL;485000;ZAR2;18/11/2021
RUA GONCALVES DIAS 2429 - APT 702 - SANTO AGOSTINHO - 30140-094 - BELO HORIZONTE - MG;SANTO AGOSTINHO;1987;2325;351,35;351,35;P5;0,0303;AP;RESIDENCIAL;1599998,15;ZCBH;18/11/2021
RUA JOSE CLETO 200 - GARAGE 36 - PALMARES - 31160-470 - BELO HORIZONTE - MG;PALMARES;2014;1150;9,32;9,32;P3;0,003676;VC;NAO RESIDENCIAL;31315,2;ZAP;18/11/2021
RUA JOSE CLETO 200 - GARAGE 37 - PALMARES - 31160-470 - BELO HORIZONTE - MG;PALMARES;2014;1150;9,32;9,32;P3;0,003676;VC;NAO RESIDENCIAL;31315,2;ZAP;18/11/2021
RUA JOSE CLETO 200 - GARAGE 38 - PALMARES - 31160-470 - BELO HORIZONTE - MG;PALMARES;2014;1150;9,32;9,32;P3;0,003676;VC;NAO RESIDENCIAL;31315,2;ZAP;18/11/2021
RUA JOSE CLETO 200 - GARAGE 39 - PALMARES - 31160-470 - BELO HORIZONTE - MG;PALMARES;2014;1150;9,32;9,32;P3;0,003676;VC;NAO RESIDENCIAL;31315,2;ZAP;18/11/2021
RUA DORESOPOLIS 640 - BLOCO IV APT 308 - FERNAO DIAS - 31910-442 - BELO HORIZONTE - MG;FERNAO DIAS;1999;4828;92,59;185,18;P3;0,00805;AP;RESIDENCIAL;260000;ZAP;18/11/2021
RUA JORNALISTA WILSON ANGELO 131 - APT 202 - SAO LUIZ - 31310-220 - BELO HORIZONTE - MG;SAO LUIZ;1980;360;128;128;P3;0,166666;AP;RESIDENCIAL;300000;ZAR1;18/11/2021
RUA ESTER AUGUSTA RIBEIRO 70 - APT 102 BLOCO 4 - CAMARGOS - 30525-490 - BELO HORIZONTE - MG;CAMARGOS;2009;10311;45,98;45,98;P3;0,00369;AP;RESIDENCIAL;165032,34;ZAR2;18/11/2021
RUA ALARANJADA 193 - CASA 02 - VITORIA - 31970-690 - BELO HORIZONTE - MG;VITORIA;2020;341,1;110,54;110,54;P3;0,31306;CA;RESIDENCIAL;375000;ZAR2;18/11/2021
RUA SILVIO MENICUCCI 170 - APT 403 - BURITIS - 30575-843 - BELO HORIZONTE - MG;BURITIS;2019;1800;93,31;93,31;P4;0,03062;AP;RESIDENCIAL;368574,5;ZAR2;18/11/2021
RUA BRANCA DE SOUZA COUTO 34 - APT 703 - DONA CLARA - 31260-160 - BELO HORIZONTE - MG;DONA CLARA;2021;1112;107,14;107,14;P3;0,03126;AP;RESIDENCIAL;372847,2;ZAP;18/11/2021
RUA GENERAL ANDRADE NEVES 189 - APT 101 - GUTIERREZ - 30441-011 - BELO HORIZONTE - MG;GUTIERREZ;2021;390;147,86;147,86;P4;0,11574;AP;RESIDENCIAL;730000;ZA;18/11/2021
RUA BRANCA DE SOUZA COUTO 34 - APT 704 - DONA CLARA - 31260-160 - BELO HORIZONTE - MG;DONA CLARA;2021;1112;106,93;106,93;P3;0,0312;AP;RESIDENCIAL;372116,4;ZAP;18/11/2021
RUA BRANCA DE SOUZA COUTO 34 - GARAGE 14 - DONA CLARA - 31260-160 - BELO HORIZONTE - MG;DONA CLARA;2021;1112;13,37;13,37;P3;0,0039;VR;RESIDENCIAL;44923,2;ZAP;18/11/2021
RUA DULCE MARIA 248 - IPIRANGA - 31160-250 - BELO HORIZONTE - MG;IPIRANGA;1980;300;243,9;243,9;P3;1;CC;NAO RESIDENCIAL;680000;ZAP;18/11/2021
RUA TABELIAO FERREIRA DE CARVALHO 745 - APT 301 - CIDADE NOVA - 31170-180 - BELO HORIZONTE - MG;CIDADE NOVA;1992;360;224,01;224,01;P3;0,166667;AP;RESIDENCIAL;600000;ZA;18/11/2021
